study_uid,field,mismatched_with_study_uid,bertscore_p,bertscore_r,bertscore_f1
2209,findings,3385,0.8465601801872253,0.9006692171096802,0.8727769255638123
2212,findings,3126,0.9070606231689453,0.8903016448020935,0.8986029624938965
2216,findings,2579,0.8446942567825317,0.8769305348396301,0.8605105876922607
2229,findings,3765,0.8589879274368286,0.7944923043251038,0.8254822492599487
2236,findings,3471,0.8591536283493042,0.8510646224021912,0.8550900220870972
224,findings,2585,0.8737834692001343,0.8108694553375244,0.8411517143249512
2243,findings,2478,0.8547759652137756,0.8255959153175354,0.8399326205253601
2255,findings,3128,0.8550865650177002,0.8118306398391724,0.8328973650932312
2269,findings,3469,0.8419405221939087,0.778791069984436,0.8091354966163635
2283,findings,3753,0.8699333071708679,0.7776246070861816,0.8211929798126221
2288,findings,2475,0.8635349273681641,0.8404098749160767,0.8518154621124268
2307,findings,3052,0.817783534526825,0.8074817657470703,0.8126000165939331
2313,findings,2580,0.8346856832504272,0.8054764270782471,0.8198210000991821
2317,findings,758,0.8427931666374207,0.8624153137207031,0.8524913191795349
2322,findings,3138,0.8945052623748779,0.8640152812004089,0.8789958953857422
2323,findings,2410,0.8486858010292053,0.8030114769935608,0.8252171277999878
2345,findings,3542,0.838989794254303,0.8856832981109619,0.8617044687271118
2348,findings,3740,0.8364359140396118,0.8706555366516113,0.853202760219574
2349,findings,3155,0.8090083003044128,0.8301548361778259,0.8194451332092285
2354,findings,3261,0.8578824996948242,0.8338561654090881,0.8456987738609314
2364,findings,2867,0.8513268232345581,0.8005232214927673,0.8251437544822693
2371,findings,3995,0.8202906847000122,0.7699604034423828,0.794329047203064
2372,findings,3439,0.8228405117988586,0.906641960144043,0.8627110123634338
2373,findings,2383,0.846904993057251,0.7780246138572693,0.8110048770904541
238,findings,2546,0.8767690658569336,0.848129153251648,0.8622113466262817
2380,findings,1883,0.8233402967453003,0.8104392886161804,0.8168388605117798
2381,findings,2636,0.8863516449928284,0.8098761439323425,0.8463899493217468
2383,findings,911,0.8271160125732422,0.8743202090263367,0.8500632643699646
2391,findings,2716,0.8382102251052856,0.7683940529823303,0.8017851710319519
2392,findings,951,0.7678893804550171,0.8905355930328369,0.8246774077415466
24,findings,3594,0.8816149830818176,0.8924059867858887,0.8869776725769043
2401,findings,1199,0.8953474164009094,0.9006258249282837,0.8979788422584534
2410,findings,2976,0.8425427675247192,0.8377023935317993,0.8401156067848206
2417,findings,2624,0.8703277707099915,0.8434239029884338,0.8566646575927734
2420,findings,1770,0.811328113079071,0.8305333852767944,0.8208184838294983
2427,findings,3917,0.8432222008705139,0.8747316598892212,0.8586879372596741
2433,findings,863,0.7984538674354553,0.814363956451416,0.8063305020332336
2434,findings,1932,0.8672571778297424,0.8889179229736328,0.8779540061950684
2440,findings,3605,0.8323377370834351,0.9253924489021301,0.8764019012451172
2451,findings,3559,0.8344293832778931,0.7768792510032654,0.8046265840530396
2456,findings,941,0.8963093161582947,0.8572672009468079,0.8763536214828491
2464,findings,740,0.8344967365264893,0.8697694540023804,0.8517680764198303
2469,findings,3287,0.8612353801727295,0.8106013536453247,0.8351516127586365
2474,findings,3073,0.8044275045394897,0.8186183571815491,0.8114609122276306
2475,findings,2161,0.9014480710029602,0.8765387535095215,0.8888189196586609
2478,findings,2184,0.8653523921966553,0.8164305686950684,0.840179979801178
2486,findings,2727,0.8372960686683655,0.8798107504844666,0.8580271005630493
2487,findings,3665,0.8787614107131958,0.8857955932617188,0.8822644948959351
2506,findings,3630,0.8349332809448242,0.8371497988700867,0.8360400795936584
2507,findings,3093,0.7992933988571167,0.858889102935791,0.8280202746391296
2513,findings,3707,0.8456666469573975,0.8149015307426453,0.8299990892410278
2516,findings,3029,0.8639302849769592,0.8718994855880737,0.867896556854248
2517,findings,3508,0.9115138649940491,0.8236695528030396,0.865368127822876
2531,findings,358,0.8602251410484314,0.8642047643661499,0.8622103929519653
2541,findings,3312,0.83880615234375,0.8397520184516907,0.8392788171768188
2545,findings,3109,0.8374517560005188,0.8764952421188354,0.8565287590026855
2546,findings,2726,0.848014235496521,0.8907604813575745,0.8688619136810303
2562,findings,330,0.8260571956634521,0.8582409024238586,0.8418415784835815
2568,findings,3804,0.8829401135444641,0.8045141696929932,0.8419046998023987
2569,findings,1523,0.7855023145675659,0.8109356164932251,0.798016369342804
2575,findings,3634,0.7897756695747375,0.8076943755149841,0.7986345291137695
2578,findings,3012,0.8886299133300781,0.8310611844062805,0.8588820099830627
2579,findings,80,0.9328062534332275,0.900138795375824,0.9161813855171204
2580,findings,3322,0.8379555344581604,0.8329651355743408,0.8354529142379761
2585,findings,3491,0.8557738065719604,0.8267937898635864,0.8410341739654541
259,findings,1994,0.8569409251213074,0.8822405934333801,0.8694067001342773
2597,findings,1884,0.9154754877090454,0.8369830846786499,0.8744714260101318
2611,findings,2767,0.8753988742828369,0.9216417074203491,0.8979253172874451
2614,findings,1451,0.8954765200614929,0.8867735266685486,0.8911037445068359
2616,findings,3818,0.7844956517219543,0.8218197822570801,0.8027241230010986
2623,findings,2681,0.882480800151825,0.8558513522148132,0.8689621090888977
2624,findings,2667,0.8473185300827026,0.844368040561676,0.8458406925201416
2631,findings,3286,0.8178037405014038,0.835489809513092,0.826552152633667
2633,findings,1918,0.8512314558029175,0.8094639778137207,0.8298224806785583
2636,findings,3731,0.8173761367797852,0.8616852760314941,0.8389460444450378
2639,findings,2039,0.8114796280860901,0.8409394025802612,0.8259468674659729
264,findings,3039,0.8216566443443298,0.9007695913314819,0.8593962788581848
2655,findings,1052,0.8364617824554443,0.8417129516601562,0.8390792012214661
2667,findings,793,0.8855913877487183,0.8040881752967834,0.8428741097450256
2677,findings,3982,0.8285717368125916,0.8949916362762451,0.8605018258094788
2681,findings,3694,0.8091334104537964,0.7810662984848022,0.7948521971702576
2695,findings,3773,0.8426704406738281,0.8146799802780151,0.8284388780593872
2704,findings,3502,0.8513180613517761,0.7706273198127747,0.8089655041694641
2708,findings,3017,0.872104287147522,0.8189131617546082,0.8446722030639648
2709,findings,529,0.8500163555145264,0.8115631341934204,0.8303447961807251
2713,findings,24,0.8070758581161499,0.7837554216384888,0.7952446937561035
2716,findings,3105,0.7837498784065247,0.8339197635650635,0.8080568909645081
2721,findings,3979,0.8061177730560303,0.8404490351676941,0.8229254484176636
2722,findings,1776,0.8522278666496277,0.8447920680046082,0.8484936356544495
2724,findings,2749,0.8372547030448914,0.8902037739753723,0.8629177808761597
2726,findings,2451,0.8132981061935425,0.7916196584701538,0.8023124933242798
2727,findings,2568,0.8857821822166443,0.8155141472816467,0.8491970300674438
2728,findings,2859,0.8186900019645691,0.809073805809021,0.8138535022735596
2746,findings,1551,0.8202965259552002,0.7978070378303528,0.808895468711853
2748,findings,3616,0.8649137020111084,0.8444008827209473,0.8545341491699219
2749,findings,1920,0.7743341326713562,0.7810855507850647,0.7776951789855957
2767,findings,3770,0.9083584547042847,0.8545209765434265,0.8806176781654358
2774,findings,943,0.8662207126617432,0.9037401676177979,0.8845827579498291
2777,findings,3621,0.8017465472221375,0.8418502807617188,0.8213090896606445
2781,findings,3462,0.8378857374191284,0.828964114189148,0.833401083946228
2789,findings,2709,0.8294376134872437,0.8371801376342773,0.8332908749580383
2790,findings,3086,0.8305904865264893,0.8067256212234497,0.8184841275215149
2796,findings,3141,0.7921180129051208,0.8308249711990356,0.8110100030899048
2803,findings,2545,0.8466370105743408,0.8317105174064636,0.8391073942184448
2815,findings,2879,0.807405948638916,0.8503845930099487,0.8283381462097168
2820,findings,3206,0.8033713698387146,0.8957142233848572,0.8470334410667419
2828,findings,1706,0.8744774460792542,0.8506492376327515,0.8623988032341003
2836,findings,3756,0.8461551666259766,0.8565818071365356,0.8513365387916565
2837,findings,1563,0.8290891051292419,0.8217748999595642,0.8254157900810242
2852,findings,2212,0.8795678615570068,0.8847854137420654,0.8821689486503601
2859,findings,3065,0.8696074485778809,0.8261160254478455,0.8473039865493774
2865,findings,2288,0.8801997900009155,0.8481859564781189,0.8638964295387268
2867,findings,2401,0.8264200687408447,0.8284196853637695,0.8274186849594116
2868,findings,2575,0.8270232081413269,0.8635876178741455,0.8449099659919739
287,findings,2837,0.8157378435134888,0.8185336589813232,0.817133367061615
2879,findings,3607,0.8245152235031128,0.8100429177284241,0.8172149658203125
2880,findings,3856,0.8848773837089539,0.8426916599273682,0.8632693886756897
2886,findings,2486,0.8852408528327942,0.8506539463996887,0.8676028251647949
2888,findings,3251,0.8389067649841309,0.7730703353881836,0.8046441078186035
2890,findings,1280,0.8822213411331177,0.8991681933403015,0.8906141519546509
2891,findings,3001,0.7911750078201294,0.7859841585159302,0.7885710597038269
2892,findings,1972,0.8523218035697937,0.8435978889465332,0.8479373455047607
2902,findings,2364,0.8556382656097412,0.8474460244178772,0.8515225052833557
2922,findings,2179,0.8427940011024475,0.8488722443580627,0.8458221554756165
2929,findings,3568,0.8917786478996277,0.8880980610847473,0.8899345397949219
2932,findings,2868,0.8595759272575378,0.8205498456954956,0.839609682559967
2939,findings,3735,0.8214849233627319,0.8653814792633057,0.842862069606781
2946,findings,3609,0.8025779128074646,0.870252788066864,0.8350464701652527
2956,findings,1597,0.8767394423484802,0.8813405632972717,0.8790339827537537
