study_uid,status,reason,findings_bleu,findings_rouge_l,findings_meteor,impression_bleu,impression_rouge_l,impression_meteor
3796,completed,,7.964154413887974,0.3673469387755102,0.3235269605800483,6.754312828675709,0.25000000000000006,0.25974025974025977
3097,completed,,42.517556443964615,0.47500000000000003,0.6252023515378716,5.862502026550899,0.3636363636363636,0.24350649350649353
2777,completed,,3.2984053501189563,0.19444444444444445,0.2734370147696359,5.10809933294318,0.3,0.5009920634920636
80,completed,,1.4333000127883408,0.13333333333333333,0.1624548736462094,28.254432923044853,0.5714285714285715,0.39062499999999994
3149,completed,,9.25329498915617,0.23999999999999996,0.41613069205042447,0.0,0.0,0.0
1920,completed,,14.755027329504149,0.3488372093023256,0.46630508900373246,19.304869754804482,0.6666666666666665,0.618872549019608
3052,completed,,5.9627597938642,0.1923076923076923,0.2698663853727145,2.159701133933343,0.0909090909090909,0.15151515151515152
2633,completed,,1.1877730046135577,0.19047619047619047,0.17025,0.0,0.0,0.0
1676,completed,,15.175369691848593,0.4642857142857143,0.4087856661094983,0.000397059854933363,0.0,0.009823182711198428
3312,completed,,3.652945772536268,0.13636363636363635,0.20408163265306123,3.673526562988939,0.10526315789473685,0.11764705882352941
2767,completed,,8.62670280316102,0.18749999999999997,0.32207792207792213,5.522397783539471,0.1818181818181818,0.16129032258064518
3693,generation_failed,"POST /generate-report returned 422: {""detail"":{""message"":""LLM generation validation failed after exhausting the content retry budget. Last validation errors: [\""response is not valid JSON: Expecting ',' delimiter: line 8 column 110 (char 558)\""]"",""last_raw_response"":""{\n  \""examination\"": \""Chest X-ray\"",\n  \""clinical_history\"": \""Unknown\"",\n  \""technique\"": \""Posteroanterior (PA) view\"",\n  \""findings\"": \""The lungs are clear bilaterally. Specifically, no evidence of focal consolidation, pneumothorax, or pleural effusion. Right",,,,,,
2236,completed,,2.7354982748434957,0.26865671641791045,0.3125,0.0,0.0,0.0
3322,completed,,9.271233974146853,0.2692307692307692,0.31891308055255524,12.70331870386537,0.28571428571428575,0.24390243902439024
2434,completed,,4.150547731411289,0.18604651162790697,0.2827000851426139,4.019656738893367,0.18181818181818182,0.25862068965517243
2138,completed,,1.92737589785162,0.1904761904761905,0.18950617283950616,5.412989186545265,0.22222222222222224,0.24590163934426226
3846,completed,,0.34506494741414717,0.1176470588235294,0.046838407494145196,3.7477767366779213,0.0,0.06756756756756757
2867,completed,,1.176242780159683,0.0851063829787234,0.12681228236783793,5.227938863320699,0.3333333333333333,0.19841269841269843
3018,completed,,2.8048598302198355,0.24489795918367346,0.23537037037037042,0.0,0.2,0.09615384615384616
3826,completed,,4.931948329501791,0.37209302325581395,0.3856215213358071,8.29519350710986,0.2857142857142857,0.3931623931623932
3605,completed,,13.453374496977917,0.23999999999999996,0.5775266792215945,1.7560903341711835,0.3,0.08982035928143713
