metric,n,mean,ci_lower,ci_upper,ci_width
findings_bleu,100,7.325309116663975,6.330292243626616,8.446174572037643,2.1158823284110273
findings_rouge_l,100,0.24746889610875844,0.23135810674077142,0.26519441527489435,0.03383630853412292
findings_meteor,100,0.3569768326745328,0.3341723220943844,0.3829509693376348,0.04877864724325037
impression_bleu,100,12.948370279000322,9.437320084636564,17.07655905111632,7.6392389664797555
impression_rouge_l,100,0.29421347972588635,0.2444699523783267,0.34579609398719113,0.10132614160886444
impression_meteor,100,0.3431329779644256,0.2917551910824125,0.3989172782896556,0.10716208720724313
