study_uid,status,reason,retrieved_uids,top1_similarity,findings_bleu,findings_rouge_l,findings_meteor,impression_bleu,impression_rouge_l,impression_meteor
3363,completed,,1059|1217|6|634|493,0.9328785538673401,5.885125996871015,0.16666666666666666,0.21321153846153848,5.451525752850337,0.17391304347826086,0.18899700598802396
238,completed,,3384|1647|371|1366|755,0.9826664924621582,3.670322437338792,0.24000000000000002,0.42545212101008417,44.63236137853328,0.7272727272727273,0.9222222222222224
1750,completed,,934|640|1475|1361|1922,0.9521170258522034,1.992308180751432,0.12903225806451613,0.16156462585034012,2.276859592073037,0.0,0.05494505494505494
3858,completed,,2003|3754|871|1277|2438,0.9607587456703186,10.733780042705384,0.39999999999999997,0.46128442606888276,5.7783239927083425,0.22222222222222218,0.5281690140845071
2578,completed,,2110|1568|2365|1937|1764,0.9862127900123596,1.0453493623031804,0.16000000000000003,0.10385756676557863,0.3756625385528342,0.0,0.02857142857142857
2963,completed,,1024|1406|1594|1248|1122,0.9768927693367004,9.327870647412652,0.32786885245901637,0.3633996212121211,27.534765745159184,0.5714285714285715,0.5215419501133786
2506,completed,,2882|745|2123|409|1042,0.9615311622619629,9.145115975240905,0.3,0.3255690586419753,3.701773936489291,0.2105263157894737,0.14705882352941174
3707,completed,,413|269|3|1354|3729,0.9688183069229126,6.9973183036936515,0.3111111111111111,0.3689236111111111,3.377156414337854,0.10526315789473685,0.11627906976744187
2639,completed,,1509|1091|3114|1392|480,0.9783902168273926,12.4313145890269,0.2706766917293233,0.6008051051470816,100.00000000000004,1.0,0.996
1052,completed,,831|1317|1543|3531|3813,0.9386796951293945,9.430673592814983,0.2790697674418605,0.32092376612342627,2.276859592073037,0.3157894736842105,0.7087053571428572
2748,completed,,1656|676|1009|1568|682,0.9763554334640503,18.629415994547223,0.33684210526315794,0.5788742391627079,6.567274736060396,0.1818181818181818,0.16129032258064518
345,completed,,977|3528|577|1315|250,0.9767473340034485,7.955319174481498,0.27397260273972607,0.44761553475648186,42.7287006396234,0.75,0.7500000000000001
3770,completed,,3460|1889|1509|2802|1474,0.97834312915802,5.005234258336841,0.32835820895522383,0.6118351063829788,4.673289785800724,0.16666666666666666,0.10526315789473685
2349,completed,,3889|2588|604|1180|3315,0.9493793845176697,1.7711275985404829,0.15748031496062992,0.33725925925925926,1.4445809981770859,0.08333333333333334,0.18867924528301888
1550,completed,,1129|3620|1579|1430|3310,0.9687895774841309,3.4157826245907814,0.22222222222222218,0.3086547118847539,9.78237574896145,0.375,0.5174180327868853
740,completed,,839|532|3384|2068|1575,0.9803164601325989,8.9275746495808,0.28571428571428575,0.4274589706374902,7.253154775624655,0.0,0.07575757575757576
3687,completed,,3556|21|777|1174|1332,0.9538816809654236,9.750955965107499,0.25,0.2934943844034753,0.8671339908544159,0.04081632653061224,0.0819672131147541
2464,completed,,3209|176|1060|1568|3625,0.9845759272575378,3.664797022608653,0.1904761904761905,0.23287631497524752,39.76353643835254,0.75,0.7181571815718157
3977,completed,,788|1091|3125|3321|2838,0.9688936471939087,2.733590008405116,0.2058823529411765,0.25816392733564014,9.287528999566801,0.46153846153846156,0.5738636363636364
1597,completed,,3127|2692|1315|2356|2166,0.9696124196052551,4.588035099719827,0.20289855072463767,0.211864406779661,1.61391821076343,0.10256410256410256,0.17441860465116282
3634,completed,,3123|1249|2060|155|52,0.9679502844810486,4.743866035456086,0.1568627450980392,0.38714953271028035,4.02724819242185,0.14285714285714288,0.17543859649122806
3597,completed,,3871|2343|2807|1305|3720,0.9755908846855164,1.9741189751763013,0.20689655172413796,0.31512379479911523,11.433361115787452,0.3636363636363636,0.6656716417910449
