study_uid,status,reason,retrieved_uids,top1_similarity,findings_bleu,findings_rouge_l,findings_meteor,impression_bleu,impression_rouge_l,impression_meteor
3858,completed,,2003|3754|871|1277|2438,0.9607587456703186,0.16038981009138,0.08888888888888888,0.03875968992248062,5.669791110976001,0.4285714285714285,0.2777777777777778
2578,completed,,2110|1568|2365|1937|1764,0.9862127900123596,0.010240084806085112,0.14084507042253522,0.04504504504504505,0.0,0.0,0.0
2963,completed,,1024|1406|1594|1248|1122,0.9768927693367004,0.3154558280682112,0.1,0.0617283950617284,4.767707020457095,0.14285714285714288,0.0925925925925926
2506,completed,,2882|745|2123|409|1042,0.9615311622619629,0.4137145798283094,0.11764705882352941,0.034722222222222224,0.0,0.0,0.0
3707,completed,,413|269|3|1354|3729,0.9688183069229126,0.2525972805023107,0.13953488372093023,0.04385964912280702,0.0,0.0,0.0
2639,completed,,1509|1091|3114|1392|480,0.9783902168273926,0.04770946363000261,0.07692307692307693,0.0209643605870021,4.767707020457095,0.28571428571428575,0.1851851851851852
1052,completed,,831|1317|1543|3531|3813,0.9386796951293945,0.1361919386333735,0.0909090909090909,0.03968253968253968,5.669791110976001,0.30769230769230765,0.22222222222222224
2748,completed,,1656|676|1009|1568|682,0.9763554334640503,0.22384201182072835,0.0909090909090909,0.05555555555555555,4.767707020457095,0.13333333333333333,0.07936507936507937
345,completed,,977|3528|577|1315|250,0.9767473340034485,0.3491092613871826,0.10526315789473682,0.0462962962962963,4.767707020457095,0.14285714285714288,0.0925925925925926
3770,completed,,3460|1889|1509|2802|1474,0.97834312915802,1.0605002971415018,0.12903225806451613,0.0641025641025641,4.266331692956901,0.11111111111111112,0.05050505050505051
2349,completed,,3889|2588|604|1180|3315,0.9493793845176697,1.5694957190569983,0.08,0.027777777777777776,4.767707020457095,0.16666666666666669,0.13888888888888892
1550,completed,,1129|3620|1579|1430|3310,0.9687895774841309,0.9005035376417098,0.07142857142857142,0.044444444444444446,4.767707020457095,0.14285714285714288,0.0925925925925926
740,completed,,839|532|3384|2068|1575,0.9803164601325989,1.2567539259667488,0.14285714285714285,0.07575757575757576,4.767707020457095,0.13333333333333333,0.06944444444444445
3687,completed,,3556|21|777|1174|1332,0.9538816809654236,0.016127069248703746,0.08571428571428572,0.032206119162640906,0.0,0.0,0.0
2464,completed,,3209|176|1060|1568|3625,0.9845759272575378,0.1361919386333735,0.0930232558139535,0.03968253968253968,4.767707020457095,0.14285714285714288,0.11111111111111112
3977,completed,,788|1091|3125|3321|2838,0.9688936471939087,0.2501477165952055,0.09523809523809523,0.04273504273504273,4.767707020457095,0.28571428571428575,0.1851851851851852
1597,completed,,3127|2692|1315|2356|2166,0.9696124196052551,0.0,0.0,0.0,4.767707020457095,0.30769230769230765,0.22222222222222224
3634,completed,,3123|1249|2060|155|52,0.9679502844810486,1.5694957190569983,0.16,0.05555555555555555,4.767707020457095,0.28571428571428575,0.1851851851851852
3597,completed,,3871|2343|2807|1305|3720,0.9755908846855164,0.3154558280682112,0.05714285714285714,0.0308641975308642,4.767707020457095,0.28571428571428575,0.1851851851851852
1732,completed,,2549|620|3133|3902|1440,0.9773091077804565,0.5444790072915975,0.12121212121212122,0.05208333333333333,4.767707020457095,0.28571428571428575,0.1851851851851852
3311,completed,,887|3422|1428|422|705,0.9716535806655884,0.8574978451193194,0.18181818181818182,0.0617283950617284,4.767707020457095,0.15384615384615383,0.11111111111111112
2865,completed,,587|1624|3879|1031|1829,0.925297737121582,0.08315325348070722,0.0816326530612245,0.03472222222222222,4.767707020457095,0.14285714285714288,0.0925925925925926
3121,completed,,1168|3114|322|2377|3209,0.9831143021583557,0.3939566541029747,0.10810810810810811,0.032679738562091505,4.767707020457095,0.28571428571428575,0.1851851851851852
1551,completed,,3723|1175|2321|3577|810,0.9879616498947144,0.21240814767723007,0.1,0.029239766081871347,4.767707020457095,0.26666666666666666,0.1388888888888889
3229,completed,,195|1824|3646|1703|3721,0.9599834680557251,0.3525279032119809,0.05263157894736841,0.047619047619047616,5.669791110976001,0.26666666666666666,0.1388888888888889
2569,completed,,3356|1643|100|344|2802,0.9635745286941528,0.014054007057575334,0.09836065573770492,0.026041666666666668,4.767707020457095,0.28571428571428575,0.1851851851851852
2616,completed,,1383|3935|3782|892|677,0.9397284984588623,0.21810795847898554,0.08695652173913045,0.025839793281653745,0.0,0.0,0.010893246187363835
2451,completed,,3242|2078|3133|2120|1681,0.97728431224823,0.012576078073905046,0.0625,0.02564102564102564,0.8574978451193194,0.13793103448275862,0.0617283950617284
1523,completed,,2294|555|2959|1667|3257,0.9687261581420898,0.9005035376417098,0.07142857142857142,0.044444444444444446,4.767707020457095,0.14285714285714288,0.0925925925925926
3756,completed,,107|1787|2282|821|599,0.9497620463371277,0.3525279032119809,0.11428571428571428,0.047619047619047616,4.767707020457095,0.28571428571428575,0.1851851851851852
3961,completed,,2262|955|564|3147|2112,0.9280940890312195,0.021706400376983435,0.09999999999999999,0.0273224043715847,0.0,0.0,0.0
2728,completed,,1430|2130|1129|2882|530,0.9798968434333801,0.8491822537255893,0.12903225806451613,0.05952380952380952,0.0,0.0,0.0
2209,completed,,2855|142|1643|1023|438,0.9662116765975952,1.801007075283419,0.2,0.06666666666666667,0.0,0.0,0.0
1556,completed,,847|1240|1691|2158|297,0.9281899929046631,0.027108013560893457,0.10714285714285714,0.02824858757062147,0.0,0.0,0.0
1330,completed,,3723|1622|3513|3655|3577,0.9879911541938782,0.5773852080476596,0.06060606060606061,0.019157088122605363,0.0,0.0,0.0
3017,completed,,73|824|189|814|445,0.9697117209434509,0.09541892726000527,0.07272727272727272,0.06616876310272538,0.0,0.10526315789473685,0.034722222222222224
2348,completed,,3249|3782|1678|111|1593,0.8834632039070129,0.019423740483839044,0.06896551724137931,0.026881720430107524,1.0063298747841174,0.06896551724137931,0.023148148148148147
3141,completed,,3910|746|2463|1238|1651,0.9766916036605835,2.0655725292911016,0.15384615384615385,0.1111111111111111,4.767707020457095,0.15384615384615383,0.13888888888888892
1473,completed,,1824|1659|1039|1760|543,0.9720013737678528,0.3154558280682112,0.1,0.0617283950617284,4.767707020457095,0.14285714285714288,0.0925925925925926
3494,completed,,2950|2874|1667|1287|1937,0.9832358360290527,0.2525972805023107,0.09523809523809523,0.04385964912280702,4.767707020457095,0.14285714285714288,0.0925925925925926
